date,open,high,low,close,volume,SMA,EMA,BB_MID,BB_UPPER,BB_LOWER,RSI,CCI,VADER_Compound,TextBlob_Polarity,FinBERT_Label,CryptoBERT_Label,original_preds
2025-2-1,3300.99,3331.98,3101.7,3117.54,354065.2525,3171.508,3192.030566,3171.508,3344.831009,2998.184991,37.97986706,-4.495564039,0,0,0,0,3392.53931
2025-2-2,3117.54,3163.2,2750.71,2869.68,1050805.93,3129.9,3084.580377,3129.9,3428.160163,2831.639837,23.14867317,-144.7139218,0,0,0,0,3250.282928
2025-2-3,2869.68,2921,2125.01,2879.9,2807979.021,3083.1,3016.353585,3083.1,3443.645926,2722.554074,24.66493534,-127.3337109,0,0,0,0,3011.264506
2025-2-4,2879.89,2888.5,2632.6,2731.19,1259594.392,2979.86,2921.299057,2979.86,3385.863608,2573.856392,18.15122809,-62.18491766,0,0,0,0,2875.480181
2025-2-5,2731.19,2826.95,2699.13,2788.25,686593.0429,2877.312,2876.949371,2877.312,3141.21822,2613.40578,27.35292632,-34.76803497,0,0,0,0,2801.618833
2025-2-6,2788.25,2857.64,2655.28,2686.64,719459.9571,2791.132,2813.512914,2791.132,2942.312616,2639.951384,21.87800146,-31.3786981,0,0,0,0,2723.235282
2025-2-7,2686.63,2797.5,2562.51,2622.1,695467.3612,2741.616,2749.708609,2741.616,2917.598569,2565.633431,18.87793201,-70.38378588,0,0,1,-1,2705.81491
2025-2-8,2622.11,2667.3,2588.8,2632.46,379685.1509,2692.128,2710.62574,2692.128,2816.255637,2568.000363,21.05021023,-103.6312825,0,0,0,0,2722.058366
2025-2-9,2632.46,2698.9,2520.02,2627.18,387166.7911,2671.326,2682.810493,2671.326,2797.146109,2545.505891,20.69713212,-79.0716575,0,0,0,0,2643.301373
2025-2-10,2627.18,2693.79,2559.85,2661.19,398173.2716,2645.914,2675.603662,2645.914,2694.830604,2596.997396,30.13275718,-34.37718193,0,0.08,1,-1,2609.984372
2025-2-11,2661.19,2725.04,2558.24,2602.59,484196.1435,2629.104,2651.265775,2629.104,2667.014675,2591.193325,23.98606139,-32.65445275,0,0.25,0,-1,2653.870644
2025-2-12,2602.59,2795.45,2546.92,2738.27,646295.8959,2652.338,2680.267183,2652.338,2745.999475,2558.676525,52.20389165,166.6666667,0,0,0,0,2631.699185
2025-2-13,2738.27,2757.28,2612.76,2675.87,443769.2853,2661.02,2678.801455,2661.02,2753.744644,2568.295356,43.02256484,70.00905422,0,0,0,-1,2782.223674
2025-2-14,2675.87,2791.78,2664.46,2725.95,419895.7862,2680.774,2694.517637,2680.774,2778.209029,2583.338971,51.56784162,109.9121262,0.6486,0,1,-1,2719.247607
2025-2-15,2725.95,2739,2662.28,2693.04,202971.4295,2687.144,2694.025091,2687.144,2782.772524,2591.515476,45.91170101,33.12984243,0,0,0,0,2777.185432
2025-2-16,2693.04,2727.31,2651.26,2661.41,191231.5314,2698.908,2683.153394,2698.908,2757.230686,2640.585314,40.56621657,-81.62292451,0,0,0,0,2690.781987
2025-2-17,2661.41,2849.7,2637.71,2744.05,639739.8197,2700.064,2703.452263,2700.064,2761.602093,2638.525907,56.93972139,106.6478901,0.23835,0,-0.5,-1,2655.877648
2025-2-18,2744.05,2756.93,2605.44,2671.99,604863.8737,2699.288,2692.964842,2699.288,2762.111308,2636.464692,43.79045102,-75.71498659,0.12675,-0.2,0.5,0,2751.645432
2025-2-19,2672,2736.7,2656.03,2715.5,326154.0202,2697.198,2700.476561,2697.198,2756.954749,2637.441251,52.13346787,8.018579636,0.1806,0.113636364,0.5,0,2684.017452
2025-2-20,2715.51,2770.59,2707.18,2738.04,336735.2544,2706.198,2712.997707,2706.198,2773.78123,2638.61477,56.33070972,76.65673496,0,0,0,0,2784.330692
2025-2-21,2738.04,2845.32,2616.72,2663,890440.0604,2706.516,2696.331805,2706.516,2773.263062,2639.768938,41.2707625,-18.53573864,0,0,0,1,2767.76114
2025-2-22,2663,2798.07,2653.33,2763.22,444989.6669,2710.35,2718.62787,2710.35,2786.7804,2633.9196,59.39412237,82.67749516,0,0,0,0,2694.262028
2025-2-23,2763.23,2857.34,2745.41,2819.69,611002.1222,2739.89,2752.315247,2739.89,2843.515077,2636.264923,66.64401431,166.6666667,-0.4939,0,0,1,2794.716464
2025-2-24,2819.7,2839.95,2470.33,2513.52,876876.3707,2699.494,2672.716831,2699.494,2910.987766,2488.000234,30.15520178,-150.843723,0,0,0,0,2801.648529
2025-2-25,2513.52,2533.49,2313.49,2495.7,1322016.872,2651.026,2613.711221,2651.026,2910.583287,2391.468713,29.00001584,-133.1416863,0,0.033143939,0,-1,2597.22852
2025-2-26,2495.69,2507.5,2253.77,2336.37,863087.2133,2585.7,2521.264147,2585.7,2945.411075,2225.988925,20.30609139,-101.5630022,0,0,0,0,2527.983787
2025-2-27,2336.38,2381.6,2230.57,2307.72,637583.9106,2494.6,2450.082765,2494.6,2859.021242,2130.178758,19.02417267,-83.27379271,0,0,0,0,2362.460554
2025-2-28,2307.72,2314.18,2076.26,2237.59,1291539.056,2378.18,2379.251843,2378.18,2594.70917,2161.65083,15.94432334,-105.817761,0.17,-0.05,-0.5,1,2357.255621
2025-3-1,2237.59,2281.14,2142.73,2217.39,446430.7271,2318.954,2325.297895,2318.954,2516.142265,2121.765735,15.06614375,-80.60898525,0,0,0,0,2254.38544
2025-3-2,2217.4,2550.58,2172.04,2518.11,1266684.775,2323.436,2389.568597,2323.436,2536.841786,2110.030214,58.05610057,103.1325568,-0.128,-0.5,0,-1,2311.122535
2025-3-3,2518.12,2523.56,2097.91,2149.01,1109565.2,2285.964,2309.382398,2285.964,2539.205267,2032.722733,32.67884642,-24.14263434,0,0.068181818,0,0,2449.449794
